#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2017-02-03 00:00:00+00:00 2017-02-12 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
CMI,2017-02-10 17:05,M,M,M,180.00,22.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101705Z AUTO 18022KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-10 17:10,M,M,M,180.00,23.00,M,29.95,M,10.00,28.00,CLR,M,M,M,M,M,M,M,M,KCMI 101710Z AUTO 18023G28KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-10 17:15,M,M,M,190.00,23.00,M,29.95,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101715Z AUTO 19023KT 10SM CLR A2995 RMK MADISHF
CMI,2017-02-10 17:20,M,M,M,180.00,21.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101720Z AUTO 18021KT 10SM CLR A2994 RMK MADISHF
CMI,2017-02-10 17:25,M,M,M,180.00,19.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101725Z AUTO 18019KT 10SM CLR A2994 RMK MADISHF
CMI,2017-02-10 17:30,M,M,M,190.00,22.00,M,29.94,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101730Z AUTO 19022KT 10SM CLR A2994 RMK MADISHF
CMI,2017-02-10 17:35,M,M,M,180.00,22.00,M,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101735Z AUTO 18022KT 10SM CLR A2993 RMK MADISHF
CMI,2017-02-10 17:40,M,M,M,190.00,18.00,M,29.93,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101740Z AUTO 19018KT 10SM CLR A2993 RMK MADISHF
CMI,2017-02-10 17:45,M,M,M,190.00,19.00,M,29.92,M,10.00,24.00,CLR,M,M,M,M,M,M,M,M,KCMI 101745Z AUTO 19019G24KT 10SM CLR A2992 RMK MADISHF
CMI,2017-02-10 17:50,M,M,M,190.00,19.00,M,29.92,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101750Z AUTO 19019KT 10SM CLR A2992 RMK MADISHF
CMI,2017-02-10 17:53,37.00,27.00,66.82,190.00,21.00,0.00,29.91,1013.70,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101753Z 19021KT 10SM CLR 03/M03 A2991 RMK AO2 PK WND 18029/1711 PRESFR SLP137 T00281028 10028 21039 56048
CMI,2017-02-10 17:55,M,M,M,190.00,19.00,M,29.91,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101755Z AUTO 19019KT 10SM CLR A2991 RMK MADISHF
CMI,2017-02-10 18:00,M,M,M,180.00,19.00,M,29.90,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101800Z AUTO 18019KT 10SM CLR A2990 RMK MADISHF
CMI,2017-02-10 18:05,M,M,M,180.00,19.00,M,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101805Z AUTO 18019KT 10SM CLR A2989 RMK MADISHF
CMI,2017-02-10 18:10,M,M,M,180.00,18.00,M,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101810Z AUTO 18018KT 10SM CLR A2989 RMK MADISHF
CMI,2017-02-10 18:15,M,M,M,190.00,20.00,M,29.89,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101815Z AUTO 19020KT 10SM CLR A2989 RMK MADISHF
CMI,2017-02-10 18:20,M,M,M,190.00,20.00,M,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101820Z AUTO 19020KT 10SM CLR A2988 RMK MADISHF
CMI,2017-02-10 18:25,M,M,M,M,M,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101825Z AUTO /////KT 10SM CLR A2987 RMK MADISHF
CMI,2017-02-10 18:30,M,M,M,180.00,22.00,M,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101830Z AUTO 18022KT 10SM CLR A2987 RMK MADISHF
CMI,2017-02-10 18:35,M,M,M,180.00,20.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101835Z AUTO 18020KT 10SM CLR A2986 RMK MADISHF
CMI,2017-02-10 18:40,M,M,M,180.00,19.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101840Z AUTO 18019KT 10SM CLR A2986 RMK MADISHF
CMI,2017-02-10 18:45,M,M,M,190.00,18.00,M,29.86,M,10.00,23.00,CLR,M,M,M,M,M,M,M,M,KCMI 101845Z AUTO 19018G23KT 10SM CLR A2986 RMK MADISHF
CMI,2017-02-10 18:50,M,M,M,190.00,18.00,M,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101850Z AUTO 19018KT 10SM CLR A2986 RMK MADISHF
CMI,2017-02-10 18:53,41.00,32.00,70.08,190.00,17.00,0.00,29.85,1011.70,10.00,25.00,CLR,M,M,M,M,M,M,M,M,KCMI 101853Z 19017G25KT 10SM CLR 05/00 A2985 RMK AO2 PK WND 19028/1825 SLP117 T00500000
CMI,2017-02-10 18:55,M,M,M,190.00,16.00,M,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101855Z AUTO 19016KT 10SM CLR A2985 RMK MADISHF
CMI,2017-02-10 19:00,M,M,M,180.00,19.00,M,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101900Z AUTO 18019KT 10SM CLR A2984 RMK MADISHF
CMI,2017-02-10 19:05,M,M,M,180.00,18.00,M,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101905Z AUTO 18018KT 10SM CLR A2984 RMK MADISHF
CMI,2017-02-10 19:10,M,M,M,190.00,17.00,M,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101910Z AUTO 19017KT 10SM CLR A2984 RMK MADISHF
CMI,2017-02-10 19:15,M,M,M,180.00,16.00,M,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101915Z AUTO 18016KT 10SM CLR A2983 RMK MADISHF
CMI,2017-02-10 19:20,M,M,M,190.00,17.00,M,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101920Z AUTO 19017KT 10SM CLR A2983 RMK MADISHF
CMI,2017-02-10 19:25,M,M,M,170.00,13.00,M,29.83,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101925Z AUTO 17013KT 10SM CLR A2983 RMK MADISHF
CMI,2017-02-10 19:30,M,M,M,180.00,13.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101930Z AUTO 18013KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-10 19:35,M,M,M,190.00,17.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101935Z AUTO 19017KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-10 19:40,M,M,M,180.00,12.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101940Z AUTO 18012KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-10 19:45,M,M,M,190.00,14.00,M,29.82,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,KCMI 101945Z AUTO 19014G20KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-10 19:50,M,M,M,200.00,18.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101950Z AUTO 20018KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-10 19:53,46.90,35.10,63.33,200.00,19.00,0.00,29.82,1010.50,10.00,23.00,CLR,M,M,M,M,M,M,M,M,KCMI 101953Z 20019G23KT 10SM CLR 08/02 A2982 RMK AO2 SLP105 T00830017
CMI,2017-02-10 19:55,M,M,M,200.00,18.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 101955Z AUTO 20018KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-10 20:00,M,M,M,200.00,17.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102000Z AUTO 20017KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-10 20:05,M,M,M,200.00,18.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102005Z AUTO 20018KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-10 20:10,M,M,M,190.00,19.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102010Z AUTO 19019KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-10 20:15,M,M,M,190.00,17.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102015Z AUTO 19017KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-10 20:20,M,M,M,200.00,19.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102020Z AUTO 20019KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-10 20:25,M,M,M,190.00,19.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102025Z AUTO 19019KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-10 20:30,M,M,M,190.00,21.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102030Z AUTO 19021KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-10 20:35,M,M,M,190.00,20.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102035Z AUTO 19020KT 10SM CLR A2980 RMK MADISHF
CMI,2017-02-10 20:40,M,M,M,190.00,20.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102040Z AUTO 19020KT 10SM CLR A2980 RMK MADISHF
CMI,2017-02-10 20:45,M,M,M,M,M,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102045Z AUTO /////KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-10 20:50,M,M,M,190.00,20.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102050Z AUTO 19020KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-10 20:53,48.90,37.00,63.34,190.00,19.00,0.00,29.79,1009.40,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102053Z AUTO 19019KT 10SM CLR 09/03 A2979 RMK AO2 PK WND 19027/2043 SLP094 T00940028 56040
CMI,2017-02-10 20:55,M,M,M,190.00,18.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102055Z AUTO 19018KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-10 21:00,M,M,M,200.00,17.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102100Z AUTO 20017KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-10 21:05,M,M,M,190.00,19.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102105Z AUTO 19019KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-10 21:10,M,M,M,200.00,18.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102110Z AUTO 20018KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-10 21:15,M,M,M,190.00,16.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102115Z AUTO 19016KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-10 21:20,M,M,M,190.00,15.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102120Z AUTO 19015KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-10 21:25,M,M,M,200.00,15.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102125Z AUTO 20015KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-10 21:30,M,M,M,190.00,14.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102130Z AUTO 19014KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-10 21:35,M,M,M,190.00,15.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102135Z AUTO 19015KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-10 21:40,M,M,M,200.00,15.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102140Z AUTO 20015KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-10 21:45,M,M,M,190.00,18.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102145Z AUTO 19018KT 10SM CLR A2977 RMK MADISHF
CMI,2017-02-10 21:50,M,M,M,190.00,16.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102150Z AUTO 19016KT 10SM CLR A2977 RMK MADISHF
CMI,2017-02-10 21:53,48.00,37.00,65.51,190.00,18.00,0.00,29.76,1008.30,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102153Z 19018KT 10SM CLR 09/03 A2976 RMK AO2 SLP083 T00890028
CMI,2017-02-10 21:55,M,M,M,180.00,18.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102155Z AUTO 18018KT 10SM CLR A2975 RMK MADISHF
CMI,2017-02-10 22:00,M,M,M,190.00,20.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102200Z AUTO 19020KT 10SM CLR A2975 RMK MADISHF
CMI,2017-02-10 22:05,M,M,M,180.00,20.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102205Z AUTO 18020KT 10SM CLR A2974 RMK MADISHF
CMI,2017-02-10 22:10,M,M,M,180.00,22.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102210Z AUTO 18022KT 10SM CLR A2974 RMK MADISHF
CMI,2017-02-10 22:15,M,M,M,180.00,21.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102215Z AUTO 18021KT 10SM CLR A2974 RMK MADISHF
CMI,2017-02-10 22:20,M,M,M,180.00,21.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102220Z AUTO 18021KT 10SM CLR A2974 RMK MADISHF
CMI,2017-02-10 22:25,M,M,M,190.00,21.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102225Z AUTO 19021KT 10SM CLR A2974 RMK MADISHF
CMI,2017-02-10 22:30,M,M,M,190.00,21.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102230Z AUTO 19021KT 10SM CLR A2974 RMK MADISHF
CMI,2017-02-10 22:35,M,M,M,180.00,18.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102235Z AUTO 18018KT 10SM CLR A2974 RMK MADISHF
CMI,2017-02-10 22:40,M,M,M,180.00,16.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102240Z AUTO 18016KT 10SM CLR A2974 RMK MADISHF
CMI,2017-02-10 22:45,M,M,M,180.00,17.00,M,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102245Z AUTO 18017KT 10SM CLR A2974 RMK MADISHF
CMI,2017-02-10 22:50,M,M,M,190.00,17.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102250Z AUTO 19017KT 10SM CLR A2975 RMK MADISHF
CMI,2017-02-10 22:53,46.90,37.00,68.27,190.00,16.00,0.00,29.75,1008.10,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102253Z 19016KT 10SM CLR 08/03 A2975 RMK AO2 PK WND 19027/2217 SLP081 T00830028
CMI,2017-02-10 22:55,M,M,M,190.00,15.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102255Z AUTO 19015KT 10SM CLR A2975 RMK MADISHF
CMI,2017-02-10 23:00,M,M,M,190.00,15.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102300Z AUTO 19015KT 10SM CLR A2975 RMK MADISHF
CMI,2017-02-10 23:05,M,M,M,190.00,14.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102305Z AUTO 19014KT 10SM CLR A2976 RMK MADISHF
CMI,2017-02-10 23:10,M,M,M,190.00,13.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102310Z AUTO 19013KT 10SM CLR A2976 RMK MADISHF
CMI,2017-02-10 23:15,M,M,M,190.00,13.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102315Z AUTO 19013KT 10SM CLR A2976 RMK MADISHF
CMI,2017-02-10 23:20,M,M,M,190.00,12.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102320Z AUTO 19012KT 10SM CLR A2975 RMK MADISHF
CMI,2017-02-10 23:25,M,M,M,190.00,12.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102325Z AUTO 19012KT 10SM CLR A2975 RMK MADISHF
CMI,2017-02-10 23:30,M,M,M,190.00,13.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102330Z AUTO 19013KT 10SM CLR A2975 RMK MADISHF
CMI,2017-02-10 23:35,M,M,M,190.00,13.00,M,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102335Z AUTO 19013KT 10SM CLR A2975 RMK MADISHF
CMI,2017-02-10 23:40,M,M,M,190.00,12.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102340Z AUTO 19012KT 10SM CLR A2976 RMK MADISHF
CMI,2017-02-10 23:45,M,M,M,190.00,12.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102345Z AUTO 19012KT 10SM CLR A2976 RMK MADISHF
CMI,2017-02-10 23:50,M,M,M,190.00,11.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102350Z AUTO 19011KT 10SM CLR A2976 RMK MADISHF
CMI,2017-02-10 23:53,44.10,36.00,72.99,190.00,11.00,0.00,29.76,1008.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102353Z 19011KT 10SM CLR 07/02 A2976 RMK AO2 SLP082 T00670022 10094 20028 55010
CMI,2017-02-10 23:55,M,M,M,190.00,11.00,M,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 102355Z AUTO 19011KT 10SM CLR A2976 RMK MADISHF
CMI,2017-02-11 00:00,M,M,M,190.00,9.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110000Z AUTO 19009KT 10SM CLR A2977 RMK MADISHF
CMI,2017-02-11 00:05,M,M,M,190.00,9.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110005Z AUTO 19009KT 10SM CLR A2977 RMK MADISHF
CMI,2017-02-11 00:10,M,M,M,190.00,8.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110010Z AUTO 19008KT 10SM CLR A2977 RMK MADISHF
CMI,2017-02-11 00:15,M,M,M,190.00,8.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110015Z AUTO 19008KT 10SM CLR A2977 RMK MADISHF
CMI,2017-02-11 00:20,M,M,M,190.00,9.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110020Z AUTO 19009KT 10SM CLR A2977 RMK MADISHF
CMI,2017-02-11 00:25,M,M,M,190.00,10.00,M,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110025Z AUTO 19010KT 10SM CLR A2977 RMK MADISHF
CMI,2017-02-11 00:30,M,M,M,200.00,9.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110030Z AUTO 20009KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-11 00:35,M,M,M,200.00,8.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110035Z AUTO 20008KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-11 00:40,M,M,M,200.00,7.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110040Z AUTO 20007KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 00:45,M,M,M,200.00,8.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110045Z AUTO 20008KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 00:50,M,M,M,200.00,7.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110050Z AUTO 20007KT 10SM CLR A2980 RMK MADISHF
CMI,2017-02-11 00:53,39.90,34.00,79.25,210.00,8.00,0.00,29.79,1009.60,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110053Z 21008KT 10SM CLR 04/01 A2979 RMK AO2 SLP096 T00440011
CMI,2017-02-11 01:00,M,M,M,210.00,8.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110100Z AUTO 21008KT 10SM CLR A2980 RMK MADISHF
CMI,2017-02-11 01:05,M,M,M,210.00,8.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110105Z AUTO 21008KT 10SM CLR A2980 RMK MADISHF
CMI,2017-02-11 01:10,M,M,M,210.00,8.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110110Z AUTO 21008KT 10SM CLR A2980 RMK MADISHF
CMI,2017-02-11 01:15,M,M,M,200.00,9.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110115Z AUTO 20009KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 01:20,M,M,M,200.00,10.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110120Z AUTO 20010KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 01:25,M,M,M,200.00,9.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110125Z AUTO 20009KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 01:30,M,M,M,200.00,10.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110130Z AUTO 20010KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 01:35,M,M,M,200.00,9.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110135Z AUTO 20009KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 01:40,M,M,M,200.00,8.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110140Z AUTO 20008KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 01:45,M,M,M,200.00,8.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110145Z AUTO 20008KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 01:50,M,M,M,190.00,9.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110150Z AUTO 19009KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 01:53,41.00,35.10,79.34,190.00,9.00,0.00,29.78,1009.20,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110153Z 19009KT 10SM CLR 05/02 A2978 RMK AO2 SLP092 T00500017
CMI,2017-02-11 02:00,M,M,M,200.00,9.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110200Z AUTO 20009KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-11 02:05,M,M,M,200.00,9.00,M,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110205Z AUTO 20009KT 10SM CLR A2978 RMK MADISHF
CMI,2017-02-11 02:10,M,M,M,200.00,8.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110210Z AUTO 20008KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 02:15,M,M,M,200.00,9.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110215Z AUTO 20009KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 02:20,M,M,M,200.00,10.00,M,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110220Z AUTO 20010KT 10SM CLR A2979 RMK MADISHF
CMI,2017-02-11 02:25,M,M,M,210.00,9.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110225Z AUTO 21009KT 10SM CLR A2980 RMK MADISHF
CMI,2017-02-11 02:30,M,M,M,210.00,8.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110230Z AUTO 21008KT 10SM CLR A2980 RMK MADISHF
CMI,2017-02-11 02:35,M,M,M,210.00,8.00,M,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110235Z AUTO 21008KT 10SM CLR A2980 RMK MADISHF
CMI,2017-02-11 02:40,M,M,M,210.00,8.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110240Z AUTO 21008KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-11 02:45,M,M,M,210.00,8.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110245Z AUTO 21008KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-11 02:50,M,M,M,210.00,9.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110250Z AUTO 21009KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-11 02:53,42.10,35.10,76.04,220.00,9.00,0.00,29.81,1010.10,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110253Z 22009KT 10SM CLR 06/02 A2981 RMK AO2 SLP101 T00560017 51018
CMI,2017-02-11 03:00,M,M,M,220.00,9.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110300Z AUTO 22009KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-11 03:05,M,M,M,220.00,8.00,M,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110305Z AUTO 22008KT 10SM CLR A2982 RMK MADISHF
CMI,2017-02-11 03:10,M,M,M,210.00,8.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110310Z AUTO 21008KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-11 03:15,M,M,M,210.00,8.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110315Z AUTO 21008KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-11 03:20,M,M,M,210.00,9.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110320Z AUTO 21009KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-11 03:25,M,M,M,210.00,10.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110325Z AUTO 21010KT 10SM CLR A2981 RMK MADISHF
CMI,2017-02-11 03:30,M,M,M,220.00,10.00,M,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,KCMI 110330Z AUTO 22010KT 10SM CLR A2981 RMK MADISHF
